keyword_id,keyword,count
160884,permission to marry,1
213921,perpetual winter,1
161167,persecution,1
161170,perseus,2
1241,persia,4
168818,persian gulf,1
15000,person on fire,3
187554,person running amok,3
175499,personal ad,1
182250,personal growth,1
231642,personality disorder,1
209386,personification,3
11476,personification of satan,1
210108,perth,1
5967,peru,4
9785,perversion,2
2376,perversity,1
33656,pervert,1
15078,pervertion,1
165716,perónism,1
186805,peseta,1
2867,pest,2
185424,pest control,1
18378,pesticide,1
2551,pet,7
157488,pet cemetery,1
41316,pet dog,2
2589,pet shop,3
4332,peter pan,3
11832,peter pan syndrome,1
5175,petrol,4
208152,pets,1
2074,pflegeheim,1
7094,pflegen,2
3284,phantom,3
232819,phantom jam,1
175644,phantom zone,1
186939,pharaoh,1
6135,pharmaceutical industry,1
181632,pharmaceutical lab,1
159546,pharmacy,1
3236,phasing,1
200725,phenomenon,1
276,philadelphia,4
189881,philadelphia eagles,1
192230,philosopher,1
206649,philosopher's stone,1
232587,philosophic conflict,1
212737,philosophical,1
490,philosophy,10
10352,phobia,2
157344,phone,2
5679,phone booth,2
155761,phone sex,3
164715,photo,1
8517,photo lab,1
15166,photo shoot,2
211669,photo studio,1
13094,photograph,3
1003,photographer,13
163132,photographic memory,2
6025,photography,11
166591,photosensitivity,1
155794,physical abuse,4
203624,physical deformity,1
8012,physicist,2
178440,physics teacher,1
14743,pianist,4
207592,piano,6
40837,piano duet,1
165646,piano lesson,1
3590,piano lessons,1
159868,piano playing,1
11123,piano wire,1
8805,pianosa,1
158188,pick up,1
163972,picking one's nose,1
3430,pickpocket,3
202420,pickup,1
158606,pickup truck,1
2406,picnic,2
6760,picture journalist,1
3097,picture puzzle,1
44447,pie,1
185522,pie machine,1
33595,pier,2
4931,pig,8
18058,pig mask,2
156151,pigeon,3
2206,piggy bank,1
8082,piglet,3
201952,pikachu,1
227892,pikey,1
7694,pile of dead bodies,2
5864,pilgrimage,2
8126,pill,3
171238,pill bottle,1
171252,pillbox,1
3203,pilot,19
175103,pilot hero,1
207414,pilot school,1
1667,pimp,5
47024,pin,1
155565,pin-up,1
158402,pinata,1
170710,pinball machine,1
5526,ping pong,1
8377,pinhead,1
2353,pink bathrobe,1
159550,pink panther,1
3244,pinocchio,3
34135,pioneer,1
182656,pioneer village,1
174316,pipe smoking,2
3535,pipeline,3
185269,pipeworks,1
158045,piranha,1
12988,pirate,14
4418,pirate gang,1
8030,pirate radio,1
185200,pirate ship,1
13132,pistol,12
163569,pistol whip,1
4065,pit,2
12341,pitbull,2
1484,pitcher,1
162538,pitchfork,1
193594,pittsburgh,1
228756,pittsburgh steelers,1
3143,pity,1
186076,pity sex,1
220855,pixels,1
4735,pizza,4
5983,pizza boy,2
3330,pizza delivery,1
170167,pizza hut,1
220628,pizza shop,1
4733,pizzeria,3
1471,places and planets,1
3548,plagiarism,2
180404,plagiarized book,1
180412,plagiarized novel,1
188959,plague,5
158761,plaid,1
4812,plan,11
11071,plan gone wrong,1
231621,plane,1
11116,plane wreck,2
230809,planes,1
13194,planet,10
171757,planetarium,1
5295,planetary configuration,1
3152,planned murder,9
159334,planning,2
228417,plano texas,1
165319,plant food,1
3136,plantation,7
3704,plants,3
175497,plaster,1
165186,plaster cast,1
4585,plastic surgery,5
3217,plato,1
3200,platonic love,5
15240,platoon,1
227642,platoon leader,1
14531,play,2
214594,play adaptation,1
9639,playboy,6
226428,playboy mansion,1
199050,player,2
5500,playground,4
177571,playing cards,1
182210,playing chess,1
176573,playing chicken,1
161694,playing god,1
187999,playing piano,1
173925,playing pool,1
10965,playwright,5
208433,pleasure,2
187327,pledge,2
7864,pleite,1
3047,plo,2
11121,plot,2
11422,plot twist,3
157960,plowing,1
955,plutonium,1
8723,poacher,2
493,poem,3
5933,poet,3
496,poetry,8
7329,pogrom,1
351,poison,11
238192,poisoning,1
383,poker,7
11794,pokies,3
11451,pokémon,1
21747,poland,2
6678,polar bear,2
161285,polar night,1
2220,polar zone,1
33874,polaroid,3
162875,polaroid camera,1
6149,police,84
40957,police academy,2
165458,police arrest,1
218003,police badge,1
796,police brutality,17
33352,police car,3
11148,police chase,10
2993,police chief,3
167833,police convention,1
11734,police corruption,6
207199,police department,1
15167,police detective,6
7477,police everyday life,3
172732,police fake,2
167268,police force,1
178036,police harassment,1
166582,police interrogation,1
158927,police investigation,3
15090,police officer,16
11522,police officer killed,2
180183,police officer shot,1
4668,police operation,12
5430,police protection,1
167313,police psychologist,1
169590,police raid,3
188127,police sergeant,2
193309,police shootout,2
318,police state,3
15321,police station,3
168359,police surveillance,1
177258,police training,2
33699,policeman,6
1474,policy and organisations,2
184167,polio,2
186060,polio victim,1
2436,polish resistance,1
33501,political,4
2339,political activism,3
14548,political assassination,1
18075,political campaign,2
181656,political candidate,1
171692,political correctness,1
181659,political corruption,2
226620,political cover-up,1
219903,political drama,1
33856,political leader,1
4101,political negotiations,2
207901,political prisoner,2
169086,political satire,2
209817,political thriller,1
165259,political unrest,2
11475,politically incorrect,4
6083,politician,18
6078,politics,20
221904,politics of scarcity,1
6305,pollution,3
3350,poltergeist,3
6751,polygamy,1
180803,polynesia,1
215534,polynésie française,1
5513,pomp,1
180473,pompeii,1
41171,pond,1
159325,ponzi scheme,1
6879,poodle,1
10499,pool,6
166256,pool cleaner,1
158427,pool table,1
186903,poor eyesight,1
207840,poor people,1
637,pop,7
1740,pop culture,5
33922,pop music,3
2032,pop singer,2
3490,pop star,10
717,pope,4
208462,popular,1
233617,popular girl,1
15402,popularity,7
208085,population control,3
177996,porcupine,1
2727,porn actor,5
158436,porn actress,3
18321,porn industry,1
187522,porn magazine,1
7344,porno star,3
5593,pornographic video,4
445,pornography,10
4946,porsche,1
7939,portal,3
1896,portland,1
324,portugal,1
169283,portuguese american,1
14667,poseidon,2
44365,poseidon  ,1
178646,possesion,1
10375,possessed,1
9712,possession,12
156279,possessiveness,1
3804,post,1
214463,post 9/11,2
187321,post civil war,1
217133,post cold war,1
173957,post it,1
194713,post nuclear,2
447,post traumatic stress  disorder,8
11007,post world war i,1
160224,post world war ii,1
4458,post-apocalyptic,30
173066,postal worker,1
5374,poster,2
4461,postman,3
4518,postwar period,2
171401,pot,2
171235,pot head,1
11488,pot smoking,4
14752,potion,1
158418,potted plant,1
1553,pottery,1
17993,potty training,1
227206,potus,1
12987,poverty,6
3720,power,12
191325,power company,1
196964,power of goodness,1
14755,power outage,9
226846,power plant,1
193554,power relations,3
3997,power takeover,2
234184,powhatan,1
168115,practical joke,1
33558,practice,1
3530,prague,5
9930,prairie,1
6049,praise,4
1924,praline,1
9864,prank,6
196645,prank gone wrong,1
175514,prank telephone call,1
10650,prawn,1
6157,prayer,7
156764,pre-code,2
18072,preacher,4
162936,precocious child,1
5825,precocity,1
3219,precognition,2
1297,predator,5
157984,prediction,2
13149,pregnancy,19
3725,pregnancy and birth,10
10721,pregnant,8
5808,pregnant minor,2
161534,pregnant wife,4
10506,prehistoric,6
178645,prehistoric adventure,5
166958,prehistoric creature,4
10789,prehistoric egg,1
192918,prehistoric man,4
183414,prehistoric times,6
8666,preisgeld,1
10360,prejudice,4
159631,premarital sex,3
10170,premonition,6
1985,prenzlauer berg,1
159679,preparation,1
9675,prequel,5
165423,prescription drug abuse,1
190380,prescription medication,1
8570,president,13
185730,presidential cabinet,1
187306,presidential campaign,1
187309,presidential debate,1
2946,presidential election,9
194165,presidential elections,1
2134,press,2
2562,press conference,5
201885,pressure,2
207064,pretend,1
215200,pretend relationship,2
3181,pretended murder,2
4687,pretended suicide,1
159772,pretending to be rich,1
156322,pretty woman,4
228752,prey,1
156306,price of fame,1
156501,pride,2
177907,pride & prejudice,1
3932,pride and vanity,2
10093,priest,21
178271,priestess,1
5251,primal fear,1
177280,primate,1
2569,prime minister,5
2846,prime number,2
6854,primitive time,1
3071,prince,16
204071,prince albert,1
4831,prince charles,1
7376,princess,25
2307,princeton university,2
12974,principal,5
4508,principal witness ,2
163086,pripyat,1
378,prison,72
188512,prison camp,1
2885,prison cell,6
156786,prison escape,2
9774,prison guard,4
165675,prison matron,1
215876,prison rape,1
17989,prison visit,2
208172,prison wagon,1
5643,prison warden,1
1563,prisoner,15
169264,prisoner on the run,1
1968,prisoners of war,11
18419,privacy,2
33652,private,1
15138,private club,1
155790,private detective,7
185525,private eye,1
11168,private investigator,4
5289,private life,1
175670,private plane,1
3551,private school,6
163223,prize money,1
166802,prizefighting,1
170148,pro bono,1
208983,probation,2
3396,probation assistant ,1
228041,prodigy,3
33879,producer,3
160529,product licensing,1
3977,product placement,4
9754,profanity,1
1189,profession,2
220082,professional reputation,1
167882,professional sports,2
191604,professional thief,1
1992,professor,21
3746,professor for literature,3
2458,profit,1
202838,programmers,1
947,prohibition,2
161849,projectionist,1
11005,prologue,1
10266,prom,8
226226,prom night,1
166229,prom queen,2
10505,promiscuity,2
178475,promiscuous mother,1
6044,promise,4
2852,proof,1
2903,propaganda,4
530,prophecy,13
11222,prophet,1
14983,proposal,2
3246,prosecution,11
49950,prosecutor,1
162726,prospector,2
18057,prosthetic arm,1
549,prostitute,41
13059,prostitution,8
4556,protection,4
2236,protection money,2
181068,protective father,2
15254,protector,1
4108,protest,6
186576,protest march,1
41022,protestant,2
4351,protestant church,1
233450,proto-slasher,2
156337,prototype,1
1649,provence,4
2065,province,2
4125,provocation,2
177999,prussia,1
161217,pseudoscience,1
163543,psionic power,1
184392,psychedelic,1
234555,psychedelic drug,1
157908,psychedelics,1
199526,psychiatric,1
10323,psychiatric hospital,3
156851,psychiatric ward,1
15106,psychiatrist,19
14742,psychic,9
9815,psychic power,2
176182,psycho,2
2833,psychoanalysis,2
157902,psychological,3
2629,psychological stress,1
12565,psychological thriller,5
11268,psychologist,12
2800,psychology,10
6259,psychopath,30
10024,psychopathic killer,4
18130,psychopathy,5
160059,psychosis,1
161647,psychosomatic illness,1
7568,psychoterror,1
203360,psychotherapist,1
157154,psychotherapy,5
157701,psychotic,1
172699,psychotic epileptic disorder,1
178370,psychotic fan,1
164218,psychotronic,3
238190,ptsd,1
5319,pub,4
1525,puberty,9
9772,pubic hair,2
4740,public,2
159857,public hanging,1
170418,public humiliation,2
197757,public pool,1
173277,public relations,1
11512,public sex,1
183602,public toilet,1
161298,public urination,1
228676,publicist,1
2416,publicity,3
188994,publisher,1
222186,publishing,1
2124,puerto rican,2
163682,puerto rico,1
171192,pug,1
173815,pug dog,1
41154,puke,1
3558,pulitzer prize,1
11446,pulp fiction,1
11430,punched in the face,1
156332,punching bag,1
10886,punishment,3
4470,punk,8
173919,punk band,4
11053,punk rock,1
158753,punk rocker,1
4752,punter,1
6300,puppet,11
165493,puppet show,1
2553,puppeteer,1
8841,puppy,4
234360,puppy mill,1
10448,purgatory,1
10223,puritan,1
8806,purse,1
15290,pursuit,2
171273,push ups,1
163982,pushing a car,1
9228,puzzle,2
17996,puzzle box,1
166233,pygmalion,1
1949,pyramid,5
158553,pyre,2
185868,q*bert,1
205853,quantum computer,1
8056,quantum mechanics,3
161220,quantum mysticism,1
6898,quarantine,7
180124,quarry,1
170726,quarter,1
3356,quebec,2
2011,queen,19
4308,queen elisabeth ii,2
7153,queen elizabeth i,1
194470,queen victoria,1
207372,quest,4
166552,quick draw,1
179173,quitting a job,1
8072,quiz show,1
3901,rabbi,2
15199,rabbit,3
157675,rabid anger,1
40870,race,3
181356,race against the clock,1
4776,race against time,13
3060,race politics,4
3525,racehorse,5
167986,racer,2
890,races,2
204173,racial issues,2
6984,racial segregation,5
156158,racial slur,3
41385,racial tension,3
10039,racing,1
6363,racing car,3
12425,racism,18
7856,racist,3
7949,racoon,1
1618,radiation,2
187652,radiation sickness,1
2135,radio,12
160025,radio broadcast,2
169534,radio call in show,1
221756,radio plays,1
3740,radio presenter,6
155494,radio series,1
1224,radio station,6
226240,radio telescope,1
4305,radio transmission,6
3416,radio wave,1
9741,radioactive,1
323,raf,1
8158,rafting,1
178655,rag doll,1
233073,rag tag group,1
14837,rage,1
3927,rage and hate,11
167411,ragtime,2
14748,raid,3
33779,rail car,1
228610,railgun,1
34139,railroad,3
386,railroad robber,1
169875,railroad track,1
5339,railway car,1
163865,railway station,2
2217,rain,10
158688,rainbow,1
33623,raincoat,1
180550,rainforest,2
156507,rainstorm,3
163994,raised middle finger,2
192389,rajah,1
166697,ram,1
230112,ramanujam,1
169068,ramp,1
10022,rampage,4
211105,ramses,1
2752,ranch,6
14574,rancher,3
12440,ranchers,1
6174,ranger,2
12764,rango,1
1336,ransom,6
203291,rant,1
897,rap music,11
570,rape,42
184352,rape and revenge,2
9627,rape of a male,1
41613,rapier,1
41381,rapist,1
4562,rapper,6
206651,rapping in a car,1
207538,rare stamps,1
189359,rat,2
3576,raumschiffabsturz,1
8730,rausschmeißer,1
3221,rave,1
33088,rave party,1
175233,razor blade,3
155410,reading,1
182295,reading a book,1
179867,real estate,5
234341,real estate developer,1
186743,real estate development,1
173361,real time,1
158651,realism,2
3026,reality,4
10328,reality show,3
11799,reality spoof,2
3974,reality tv,4
170351,reality vs fantasy,1
177259,realtor,2
174413,reanimated corpse,2
175211,reaper,1
14896,reavers,1
526,rebel,12
11196,rebellion,7
15161,rebellious daughter,3
208703,rebellious teenager,1
15158,rebellious youth,2
161184,reboot,7
7155,receiving of stolen goods,2
224534,recess,1
41607,recipe,1
163975,reckless driving,2
163976,reconciliation,4
225707,reconnaissance,2
15079,record,1
639,record collection,2
175494,record collector,1
195162,record company,2
208461,record deal,1
5716,record label,3
168857,record player,2
4746,record producer,6
633,record store,2
159944,recording,2
4741,recording contract,4
5718,recording studio,3
155936,recovering drug addict,3
3730,recreation,1
163795,recreational vehicle,1
2999,recruit,1
159341,recruiting,1
188759,recruitment,1
11858,red,1
193008,red army,2
2159,red cap,1
164764,red curtain,1
183185,red dress,1
794,red hair,2
192993,red riding hood,2
5250,red sea,1
155725,red sox,1
174008,red square,1
15230,red wine,1
11436,redemption,13
214484,redhead girl,1
10250,redneck,4
3999,reeducation camp,1
177216,referee,1
11447,reference to al green,1
159188,reference to annabel lee,1
168469,reference to bob dylan,1
159449,reference to elvis presley,1
173367,reference to facebook,2
168807,reference to family circus,1
172792,reference to god,2
176125,reference to google,1
218002,reference to gregory hines,1
168482,reference to huckleberry finn,1
178471,reference to jack black,1
184011,reference to jack ruby,1
165607,reference to kant,1
175069,reference to macgyver,1
219785,reference to moby dick,1
167418,reference to mutt and jeff,1
169557,reference to pandora's box,1
173808,reference to pizarro,1
160359,reference to plato,1
168042,reference to prince valiant,1
217469,reference to rodney king,1
167119,reference to skittles,1
160358,reference to socrates,1
11445,reference to sprite,1
169887,reference to superman,2
11184,reference to the big bad wolf,1
170452,reflection in water,1
188618,reformer,1
18524,refrigerator,1
972,refugee,3
973,refugee camp,3
208171,refused services,1
210085,regency period,1
197239,regeneration,1
12655,regent,1
4307,reggae,1
802,regret,6
199364,rehab,1
2367,rehabilitation,1
5484,reincarnation,3
10385,reindeer,1
4951,rejection,4
185969,relapse,1
6192,relation,5
14534,relationship,36
5625,relationship problems,9
5493,relatives,3
214349,relativity,1
3398,release from prison,6
161935,relic,2
11001,religion,14
3684,religion and supernatural,10
14989,religious,5
170648,religious art,1
160292,religious conflict,1
10062,religious conversion,1
162766,religious cult,1
198225,religious delusions,1
1536,religious education,1
161264,religious fanatic,2
164810,religious fundamentalism,1
18070,religious fundamentalist,1
173177,religious sect,1
7534,religious war,1
3805,relocation,1
217083,reluctant hero,3
9714,remake,56
