company_id,company,count
8575,Rollercoaster Films,1
13954,Rollins-Joffe Productions,1
21211,Rome Film Commission,1
55518,Romero-Grunwald Productions,1
3632,Romulus Films,1
26265,Ronald Shusett/Gary Goldman,1
93103,Ronen Ben-Tal Films,1
16853,Rook Films,1
34456,Rooks Nest Entertainment,2
6302,Room 101,4
3567,Room 9 Entertainment,1
47380,Rosebud Productions,1
22820,Rossen Films,1
16314,Roth Films,9
1560,Roth-Arnold Productions,2
20848,Rough House Pictures,2
80834,Route One Entertainment,1
50482,Route One Films,1
91920,Rovio Animation,1
18642,Rovio Entertainment,1
50848,Rovio Mobile,1
63810,Roxbury,1
526,Roxlom Films,1
2054,Ruby Films,4
75712,Ruby in Paradise,1
36108,Ruckus Films,1
57623,Rumbalara Films,1
72824,Run It Up Productions Inc.,1
64570,Running Miracles Productions,1
31087,Runteam,1
6732,Runteam III Ltd.,1
265,Runteam Ltd.,1
73956,Runteldat Entertainment,3
78339,Runway Pictures Inc,1
24016,Russian Roulette Ltd.,1
19328,Ryan Murphy Productions,1
93521,Rye Road Productions,1
11661,Rysher Entertainment,5
33255,Région Basse-Normandie,1
20346,Région Bretagne,2
11246,Région Ile-de-France,6
11434,Région Nord-Pas-de-Calais,2
76911,Région Poitou-Charentes,1
2318,Région Provence Côte d'Azur,1
11920,Région Wallone,1
78905,S & L Films,1
89632,S E Productions Inc.,1
21410,S.O.A.F. Productions,1
73964,SAF Productions,1
19554,SAI Productions,1
11665,SBK Pictures,2
10609,SBS Films,1
8997,SBS Productions,1
20613,SC Films International,1
52255,SC International Pictures,1
2250,SCOPE Invest,2
2888,SF Norge,1
56050,SF Norge A/S,1
33808,SGF Entertainment,1
88608,SITE Productions,1
45980,SJ Heat Productions,1
59490,SJ Pictures,1
13419,SKA Films,4
396,SLM Production Group,3
13642,SModcast Pictures,1
2902,SND,1
2822,SNL Studios,3
23271,SOIXAN7E QUIN5E,1
8372,SPAD Films,1
57944,SPD Films,1
52574,SPI Film Studio,1
47729,STX Entertainment,4
157,SVT Drama,1
46052,SW7D Productions,1
2106,Saban Entertainment,1
11961,Safady Entertainment,1
859,Saga Film,2
6018,Sahamongkol Film International,1
12126,Sahara Productions,1
23910,Saint Aire Production,1
19719,Saints LA,2
18920,Salamander Pictures,1
26139,Salter Street Films International,2
30253,Saltire Entertainment,1
4696,Same Player,1
11571,Samson Films,2
1690,Samsung Venture Capital,1
10253,Samuel Bronston Productions,2
261,Samuel Goldwyn,1
798,Samuel Goldwyn Company,1
28205,"Samuel Goldwyn Company, The",2
9118,Samuel Goldwyn Films,6
2089,Samuels Media,1
22514,Samuelson Productions,2
6490,Sanctum Australia,1
11487,Sandcastle 5 Productions,1
37163,Sandcastle 5 Productions,1
24992,Sandline Production,1
11681,Sandrew Metronome Denmark,1
90508,Santa Fé Films,1
32475,Saracen Films,1
22254,Sarah Green Film,1
831,Saturn Films,12
67504,Savage Productions,1
73620,Saville Productions,1
11308,Savoy Pictures,6
64651,Saw 2 Productions,1
55405,Saw Productions Inc.,1
89629,Say It Isn't So Productions,1
4189,Scala Films,1
1261,Scala Productions,1
8992,Scanbox,2
22035,Scared Productions,1
87852,Scenario Lane Productions,1
73950,Schine-Moore Productions,1
30246,Scholastic Entertainment,1
1938,Scholastic Productions,1
23382,Schroeder Hoffman Productions,1
23072,Schweizerische Radio- und Fernsehgesellschaft (SRG),1
7419,Scion Films,12
7379,Scooter Braun Films,1
11199,Scope Pictures,3
80272,Scorpio Films,1
120,Scorsese Productions,1
1645,Scott Free Productions,28
14359,Scott Pictures,1
258,Scott Rudin Productions,37
8256,"Scottish Arts Council, The",1
698,Scottish Screen,4
2065,Scout Productions,2
7584,Screen Australia,8
7276,Screen East,1
3287,Screen Gems,39
127,"Screen Gems, Inc.",2
6353,Screen Media Films,1
10951,Screen NSW,2
10950,Screen Queensland,1
2310,Screen West Midlands,1
2690,Screen Yorkshire,4
11560,Screen Yorkshire Production Fund,1
7888,ScreenWest,2
23587,Screenland Pictures,1
61011,Scythia Films,2
76490,Sea Breeze Productions Inc.,1
25566,Seabourne Pictures,1
17825,Seagal/Nasso Productions,2
23791,Sean Bailey Productions,1
19857,Sean Daniel Company,1
17611,Sean S. Cunningham Films,5
23919,Sechzehnte Babelsberg Film,1
19936,Second Mate Productions,2
3440,Secret Society Films,1
129,Section Eight,8
14315,Section Eight Productions,4
4649,Sedic,1
7912,Sedic International,1
23272,See Me Louisiana,1
14631,See Saw Films,1
7217,See-Saw Films,2
9076,Seed Productions,1
1553,Selznick International Pictures,4
35852,Semi-Professional,1
922,SenArt Films,1
3319,Senator Entertainment Co,2
191,Senator Film Produktion,3
830,Senator International,2
28537,Sentinel Productions,1
10969,Sepia Films,1
2987,September Dawn,1
15288,Sequart,1
3459,Serenade Films,1
805,Serendipity Point Films,7
6680,Serendipity Productions,1
8268,Seven Arts,2
14159,Seven Arts Pictures,2
516,Seven Arts Productions,2
69586,Sever Studio,1
15353,Sh-K-Boom Records,1
11336,Shade Pictures,1
33838,Shaderville,1
12976,Shadow Shows,1
12269,ShadowCatcher Entertainment,2
5553,Shadowlands Productions,1
5460,Shadowlight Productions,1
159,Shady Acres Entertainment,3
52910,Shallow Focus,1
10717,Shamley Productions,1
3407,Shanghai Film Group,2
19858,Shanghai Film Group Corporation,1
2265,Shangri-La Entertainment,4
53461,Shark Productions,1
5798,Shaw Brothers,1
12116,Shaw Rocket Fund,1
8851,Shawn Danielle Productions Ltd.,1
24991,Sheba Films,1
27085,Sheen Productions,1
82598,Shenghua Entertainment,1
41967,Sherwood Pictures,2
8791,Sherwood Productions,1
16880,Shine Pictures,1
33603,ShivHans Pictures,1
89165,Shoakuken,1
9149,Shogakukan,1
40648,Shooting Star Pictures,1
1173,Shopgirl,1
7767,Shortcom,1
28831,Shout! Factory,1
399,Show East,1
3491,Showbox,1
11420,Showbox Entertainment,2
2948,Showtime Australia,1
4343,Showtime Networks,1
18880,Showtime Networks,2
78847,Shrine,1
65082,Shutt/Jones Productions,1
11916,Sid & Marty Krofft Pictures,1
12157,Sideways Productions Inc.,1
737,Sidney Kimmel Entertainment,14
23486,Sienna Films,2
24049,Sierra / Affinity,2
78595,Sierra Pictures,1
22107,Sierra/Affinity,1
11369,Sighvatsson Films,2
53874,Sigma Films,2
87213,Signal Film Group,1
23770,Signature Entertainment,2
2982,Signature Pictures,8
23243,Sikelia Productions,2
5686,Sil-Metropole Organisation,2
35050,Sil-Metropole Organisation Ltd.,1
341,Silent Hill DCP Inc.,1
37380,Silver Bullet Productions (II),1
11601,Silver Lion Films,2
23909,Silver Nitrate,1
2262,Silver Nitrate Films,3
3641,Silver Nitrate Pictures,1
1885,Silver Pictures,33
67776,Silver Plane Films,1
12075,Silver Reel,8
42037,Silver Sail Entertainment,1
514,Silver Screen Partners,1
10531,Silver Screen Partners II,1
554,Silver Screen Partners III,1
10282,Silver Screen Partners IV,4
12799,Silver Screen Pictures,1
59341,Silver Sphere Corporation,1
49969,Silver State Production Services,1
24032,Silver Wings Films,1
11442,Silverbell Films,1
2293,Silverwood Films,4
82002,Simbu Cine Arts,1
10153,Simian Films,1
21518,Simon Fields Productions,1
31076,Simon Kinberg Productions,2
23002,Sindika Dokolo,1
279,Single Cell Pictures,2
76099,Singularity Productions,1
11985,Sir Lew Grade,1
9111,Sirena Film,1
12695,Sixteen Films,1
7495,Sixth Sense Productions,1
19926,Skate Away Productions,1
7738,Sketch Films,2
11666,Skogland Films,1
52337,SkyLand Entertainment,1
82819,Skydance Media,2
6277,Skydance Productions,10
8253,Skylark Productions,2
16387,Skylight Cinema Foto Art,1
37774,Skyline (Baker St),1
2055,Skyline Films,1
26197,Skyscraper Films,1
31073,Slap Happy Productions (II),1
20369,Slate Films,1
67990,Sloane Square Films,1
7777,Slot Machine,1
4730,Slough Pond,1
52924,Sly Predator,1
1531,Smart Egg Pictures,3
44783,Smart Entertainment,2
10226,Smartest Man Productions,1
1782,Smoke House,1
22695,Smokehouse Pictures,8
4424,Smokewood Entertainment Group,1
1975,Sneak Preview Entertainment,1
31835,Sneak Preview Productions,1
83644,Sneaky Shark,1
67244,Snee-Oosh Productions,1
15159,Snoot Entertainment,1
21122,SnowPiercer,1
7787,Snowfort Pictures,1
13923,Sobini Films,2
55497,Sobras International Pictures,1
785,Sociedad General de Cine S.A.,1
11740,Society Entertainment,1
9115,Société Radio-Canada,1
9116,Société de Développement des Entreprises Culturelles (SODEC),1
84593,Société des Producteurs de L'Angoa,1
40799,Sodium Fox,1
52594,SofiTVCiné,1
854,Sofica Europacorp,2
23446,Sofica Sofinergie 5,1
11435,Sofica UGC 1,1
11247,Soficapital,1
312,Soficinéma,1
21083,Soficinéma 2,1
12400,Soficinéma 5,1
7457,Soficinéma 6,1
692,Sogecine,2
11955,Sogepaq,3
54392,Soho VFX,1
21223,Solana Films,5
1001,Solaris Film,2
23460,Solid Entertainment,1
29076,Solipsist Film,1
50083,Solofilms,1
22536,Solomon/Hackett Productions,1
19643,"Sommers Company, The",1
7937,Sonet Film AB,1
57088,Sonnenfeld Josephson Worldwide Entertainment,1
32558,Sontalia,1
649,Sony,1
34,Sony Pictures,6
2251,Sony Pictures Animation,12
58,Sony Pictures Classics,16
5752,Sony Pictures Entertainment,7
7431,Sony Pictures Entertainment (SPE),8
5388,Sony Pictures Home Entertainment,2
30692,Sony Pictures Imageworks (SPI),1
63520,Sony Pictures International,1
3045,Sony Pictures Releasing,5
14577,Sony Pictures Worldwide Acquisitions (SPWA),2
472,Soprofilms,1
88628,Sor Productions,1
1995,Sorolla Films,1
88298,Sortie 22,1
48420,Sound Venture Productions,1
1143,Sound for Film,3
18843,Soundchef Studios,1
41999,South Australian Feature Film Company,1
654,South Pacific Pictures,1
43910,South Side Amusement Company,1
22051,South Street Films,1
30131,Southpaw Entertainment,2
22872,Southward Films,1
67574,Space Rocket Nation,1
3046,Spacegate Productions,1
53414,Spanknyce Films,1
1566,Spanky Pictures,1
36958,Sparkle Roll Media,1
10370,Spectacle Entertainment Group,2
78177,Spectrum Effects,1
14604,Spectrum Films,1
10355,Spelling Films,4
22611,Spikings Entertainment,1
14739,Spitfire Pictures,1
8146,Splendid Film,3
58334,Splendid Medien AG,1
368,Splendid Pictures,3
23790,Splendid Productions,1
23894,Spooky Tooth Productions,1
76292,Spot Pictures,1
85049,SpotFilms,1
705,Spring Creek Productions,5
9158,Spring Films,2
22969,Springwood Productions,1
20011,SprocketHeads,1
31296,Spy Global Media,1
46062,Spy Next Door,1
158,Spyglass Entertainment,38
4164,Square USA,1
68621,St. Petersburg Clearwater Film Commission,1
55532,St. Tropez Films,1
1013,Stable Way Entertainment,1
7300,Staccato Films,1
11341,Stage 6 Films,6
29099,Stage 6 Films,1
13300,Stage III Productions,1
21600,Stallion Media,1
24211,Stan Winston Studio,1
716,Standard Film Company,1
893,Stanley Kramer Productions,1
385,Stanley Kubrick Productions,3
3477,Star Overseas,2
67823,Star Partners,1
206,Star Partners II Ltd.,2
1708,Starbucks Entertainment,1
32542,Starburns Industries,1
34951,Stardust Pictures,1
55474,Stargate Studios,2
23126,Starling Films,2
21497,Starlite Films,1
38735,Starr,1
8931,Stars Road Entertainment,2
19961,Start Motion Pictures,2
3146,Starway International Inc.,1
2885,Starz Animation,3
2659,Starz Media,1
3356,State Street Pictures,1
35396,Status Media & Entertainment,1
69111,Steady Aim,1
3495,Steamroller Productions,1
15282,Steel Mill Pictures,2
33836,Steeltown Entertainment,1
21490,Stellar Entertainment,1
6838,Stellar Mega Films,1
26240,Stellar Megamedia,1
5585,Stephen J. Cannell Productions,1
86561,Stereo D,1
9039,Stick 'N' Stone Productions,1
11345,Stillking Films,9
23876,Stoller Global Solutions,1
51940,Stone Angels,1
3470,Stone Group Pictures,2
6572,Stone Productions,1
7420,Stone Village Pictures,1
82624,StoneKap Productions Ltd.,1
5738,Stonebridge Entertainment,2
16558,Stoney Lake Entertainment,1
60600,Storefront Films,1
7747,Storefront Pictures,2
23895,Storm King Productions,2
18988,Story Bridge Films,1
8797,Storyline Entertainment,2
11366,Str8jacket Creations,1
13403,Straight Up Films,2
3923,Strand Releasing,2
21927,Strange Matter Films,1
11027,Stratus Film Co.,3
655,Strike Entertainment,7
39075,Strohberry Films,1
55072,Strong Heart/Demme Production,1
4403,Stuber Productions,8
67334,Stuber/Parent,1
3747,Studio 18,1
2577,Studio 37,4
21601,Studio 407,1
11671,Studio 4°C,1
264,Studio Babelsberg,26
37826,Studio Babelsberg Motion Pictures,1
4252,Studio Babelsberg StudioBabelsberg Motion Pictures,1
5870,Studio Canal,17
14731,Studio Fierberg,1
10342,Studio Ghibli,4
23487,Studio Hamburg International Production (SHIP),1
8934,Studio Hamburg WorldWide Pictures,1
694,StudioCanal,41
81138,Studiopolis,1
26771,Státní Fond CR pro Podporu a Rozvoj Ceské Kinematografie,1
2359,Stéphan Films,1
8185,Submarine Entertainment Distributors,1
11685,Substanz Film,1
7734,Subterranean Productions LLC,1
7735,Subterranean Productions UK Ltd.,1
13195,Such Much Films,1
6742,Sudden Storm Productions,2
87394,Suftley,1
6422,Sullivan Bluth Studios,1
12296,Sullivan Entertainment,1
8517,Sultana,1
10921,Sumitomo Corporation,1
1464,Summer Knowledge LLC,2
48471,Summertime Entertainment,1
491,Summit Entertainment,52
3250,"Summit Entertainment, LLC",1
20542,Sun Entertainment Culture,1
19600,Sunchaser Entertainment,1
22629,Sundance / NHK International Filmmakers Award,1
12574,Sundance Channel,1
29312,Sunday Night,1
10479,Sundial Pictures,1
22253,Sunflower Productions,1
3800,Sunlight Productions,1
2283,Sunnyland,1
3153,Sunrise,1
26670,Sunrise Entertainment (II),1
19850,Sunrise Films,1
13200,Sunrise Filmvertriebs AG,1
30216,Sunrise Productions,1
70319,Sunset Gower Studios,1
5219,Sunswept Entertainment,12
4380,Suntaur Entertainment Company,1
39121,Super Cool ManChu,2
13369,Super Crispy Entertainment,1
85759,SuperMassive Films,1
76491,SuperMega,1
12020,Superfinger Entertainment,1
78596,Surefire Capital,1
3205,Surefire Film Productions,1
34401,Surf Film,1
54409,Survivor Productions,1
6181,Svensk Filmindustri (SF),2
7446,Svenska Filminstitutet (SFI),2
3221,Sveriges Television (SVT),5
549,Swanford Films,1
14804,Swedish Film Institute,2
49966,Sweepstake Productions,1
21716,Sweetland Films,3
8933,Sweetpea Entertainment,2
11583,Syalis DA,1
14319,Sycamore Pictures,2
6677,Syfy,1
10443,Synchronicity Films,2
1260,Synchronistic Pictures,1
9996,Syncopy,8
26947,Syndicate Films International,1
19943,Synthesis Entertainment,1
210,Süddeutscher Rundfunk,1
3522,T-Series,1
37871,T-Street Productions,1
668,T.H.E. Films,1
61409,T2 Productions,1
1040,TABBAK,1
5663,TADORA Filmproduktions,1
965,TAFT Entertainment Pictures,2
473,TAO Film,1
13467,TBB,1
27893,TBC Films,1
5045,TBN Films,1
21777,TC Productions,3
28431,TCF Vancouver Productions,1
71959,TDJ Enterprises / New Dimensions Entertainment,1
53408,TEAM Communications Group,1
1993,TF 1 Film Productions,1
22123,TF1,2
8350,TF1 Droits Audiovisuels,2
3823,TF1 Films Production,17
356,TF1 Films Productions,5
7799,TF1 International,3
72441,TIK Films,3
328,TLA Releasing,1
10919,TMS Entertainment,1
21327,TNVO,1
22641,TOKYOPOP,1
6586,TPS Star,9
313,TS Productions,1
22213,TSG Entertainment,27
1689,TSJ Entertainment,1
4524,TV 1000,1
3034,TV Tokyo,1
758,TV2 Danmark,1
11682,TV2 Norge,2
19931,TV3 Television Network Ireland,1
2802,TV4 Sweden,1
3965,Taewon Entertainment,2
2636,Tag Entertainment,1
51235,Taggart Productions,1
34557,Taikei Office,1
24557,Tailor Made,1
23459,Tailored Films,1
23752,Tait Productions,1
87854,Taken 3,1
90196,Takoma Entertainment,1
12184,Talent Aid International,1
69626,Tales From The Crypt Holdings,1
31826,Taleswapper,1
67984,TaliaFilm II Productions,1
8989,Talisman Productions,2
10239,Tall Trees Productions,2
64771,Tamm Productions,1
38956,Tandem Pictures,1
2104,Tangled Web Productions,1
32598,Tango Films,1
69110,Tank Caterpillar,1
12326,Tanlay,1
45724,Taodue Film,1
78070,Taormina Productions,1
870,Tapestry Films,8
12000,Tapioca Films,4
1014,Target Media Entertainment,1
2458,Tartan Films,1
20370,Tatfilm,1
12207,Tatiale Films,1
20555,Taurus Film,5
897,Taurus Films,1
3782,Tax Credit Finance,3
25904,Tazora Films,1
13161,Tea Shop & Film Company,1
41683,Team Awesome Films,1
27467,Team Downey,1
12317,Team Ninja,1
598,Team Todd,8
72823,Technical Black,1
37134,Tecmo,1
34846,Tee Rob Pictures,1
89603,Teen Life Productions,1
3568,Teeth,1
2550,Teitler Film,1
7237,Tele München Fernseh Produktionsgesellschaft (TMG),4
15139,Tele+,1
1182,Telecinco,1
2674,Telecinco Cinema,5
26027,Teleclub AG,1
7320,Telefilm Canada,2
53477,Telefilm Canada - Equity Investment Program,1
16742,Telefónica Producciones,1
29564,Telefónica Studios,1
22691,Telekanal STS,1
823,Telepool,2
55465,Televisa S.A. de C.V.,1
8530,Televisió de Catalunya (TV3),3
6778,Televisió de Catalunya TV3,2
6639,Televisión Española (TVE),4
21915,Televisión Federal (Telefe),2
10050,Televisión de Galicia (TVG) S.A.,2
48130,Televizija Slovenija,1
73926,Televiziunea Romana (TVR1),1
19150,Telewizja Polska (TVP),1
4384,Tempesta Films,2
12292,Temple Hill Entertainment,10
722,Temple Hill Productions,1
545,Ten Thirteen Productions,2
8814,Ten-Four Productions,1
74457,Tencent Video,1
2933,Tenth Planet Productions,1
65361,Teodora Film,1
11628,Tequila Gang,2
20992,Ternion Pictures,1
7948,Terra Firma Films,1
56620,Texas Chainsaw Productions,1
3196,Tezuka Production Company Ltd.,1
15578,Thai Occidental Productions,1
5708,The 7th Floor,1
8824,The Alfred Shay Company Inc.,1
1311,The Asylum,2
5186,The Australian Film Commission,1
57629,The Australian Film Finance Corporation,1
11233,The Big Gun Project,1
90896,The Body,1
27128,The Bubble Factory,2
10441,The Bureau,2
13866,The Caddo Company,1
71170,The Cantillon Company,1
22351,The Canton Company,3
6314,The Catalina Production Group,1
916,The Charlie Mopic Company,1
65446,The Chess Club,1
21237,The Collective Studios,1
12261,The Colleton Company,1
27450,The Combine,1
21962,The Complex Studio,1
536,The Coppola Company,3
10932,The Criterion Collection,6
10884,The Department of Trade and Industry of South Africa,2
14120,The Directors Company,1
11307,The Donners' Company,1
1218,The Film Consortium,1
22884,The Film Farm,1
1272,The First Channel,1
22102,The Fourth Production Company Film Group,1
2956,The Geffen Company,1
980,The Glasgow Film Fund,1
821,The Greenlight Fund,1
13621,The Group Films,1
4357,The Guber-Peters Company,3
4021,The Halcyon Company,1
807,The Harold Greenberg Fund,4
7784,The Harvey Boys,1
11098,The Harvey Entertainment Company,1
54,The Independent Film Channel Productions,1
28275,The Ink Factory,2
11460,The Institute for the Intellectual Development of Children & Young Adults,1
3638,The Jacobson Company,4
2322,The Javelina Film Company,2
69888,The Jozak Company,1
862,The Kennedy/Marshall Company,12
58574,The Klimax,1
2499,The Kushner-Locke Company,4
2772,The Lab Of Madness,1
7965,The Ladd Company,8
8869,The Last Picture Company,1
179,The Magnolia Project,1
1557,The Mark Gordon Company,7
52324,The Matthau Company,1
11241,The Mirisch Company,1
219,The Mirisch Corporation,2
2364,The Montecito Picture Company,7
808,The Movie Network,3
3388,The Movie Network (TMN),1
25033,The National Film and Video Foundation of SA,1
29052,The New South Wales Film and Television Office,1
7714,The New Zealand Film Commission,1
637,The Picture Factory,3
73334,The Poker House,1
49243,The Princess Bride Ltd.,1
3987,The Production Company,1
364,The Rank Organisation,1
11565,The Safran Company,6
8888,The Samuel Goldwyn Company,1
5237,The Saul Zaentz Company,2
62,The Selznik Studio,1
71171,The Shuman Company,1
25463,The Silence Productions,1
56787,The South Australian Film Corporation,1
21920,The Steve Tisch Company,2
59423,"The Straight Story, Inc",1
924,The Turman-Morrissey Company,1
6567,The Tyler Perry Company,1
3914,The Ultimate Gift LLC,1
22255,The Virginia Company LLC,1
308,The Weinstein Company,42
11726,The Yomiuri Shimbun,1
80,The Zanuck Company,7
6844,Thelma Films,1
55512,Theobald Film Productions,1
10100,Thin Man Films,5
446,Thinkfilm,4
19636,Thirteen Productions,1
10059,This Is That Productions,8
52256,Thor Pictures,1
52254,Thorbak,1
6179,Thorn EMI Screen Entertainment,2
380,Thousand Words,1
22712,Three Good Men,1
65681,Three Rivers Production,1
1973,Three Strange Angels,3
4174,Threshold Entertainment,3
63993,Throne Productions,1
3528,Thunder Road Pictures,8
4654,Thunder Road Productions,1
20307,Thunder Smoke Media,1
11104,TiMe Film- und TV-Produktions GmbH,1
54512,Tiara Blu Films,1
5338,Tiberius Film Productions,1
22623,Ticoman,1
335,Tig Productions,7
36201,Tiger Aspect Pictures,1
686,Tiger Aspect Productions,2
12204,Tiger Moth Productions,1
18093,Tiger Productions,1
26087,Tiger Tail Entertainment,1
30300,Tiggy Films,1
12198,Tightrope Pictures,1
5337,Tijuana Productions,1
1514,Tim Burton Animation Company,1
8601,Tim Burton Productions,12
679,Timnick Films,2
20658,TinRes Entertainment,1
54036,Tiny Dancer Films,1
53155,Tiny Giant Entertainment,1
65873,Tiny Ponies,1
40126,Toast Films,1
480,Tobis,1
23364,Todd McFarlane Entertainment,1
2507,"Todman, Simon, LeMasters Productions",1
5822,Toei,2
3116,Toei Animation Company,1
2900,Toff Guy Films,1
80448,Together Films,1
882,Toho Company,3
622,Toho Film (Eiga) Co. Ltd.,1
49301,Toho Pictures,1
657,Toho-Towa,9
51850,Tohokushinsha,2
12387,Tohokushinsha Film,2
74952,Tohokushinsha Film Corporation,1
1779,Tokuma Shoten,1
1393,Tokyo Broadcasting System (TBS),1
6516,Tokyo FM Broadcasting Co.,2
9155,Tokyo Movie Shinsha (TMS),1
2184,Tollin/Robbins Productions,3
9011,Toloda,1
10677,Toma 78,1
24356,Tomboy Films,2
17145,Tonik Productions,1
19510,Tonna Oy,1
22539,Tooley Productions,1
20790,ToonBox Entertainment,1
2528,Top Cow Productions,1
73624,Top Hat Releasing,1
7504,Top Rope,1
41978,Top Shelf Productions,1
21470,Topkick Productions,1
62102,Torn Pictures,1
7680,Tornasol Films,2
10168,Toronto Film Studios,1
991,Totally Independent,1
9195,Touchstone Pictures,118
5161,Touchy Feely Films,1
34233,Toy Gun Films,1
10107,Trackform Film Productions,1
2294,Traction Media,1
12362,Tracy Films,1
22153,Trademark Films,2
7275,Trailblazer Films,1
15822,Trancas International Films,1
4351,Trans Pacific Films,1
2662,Trans-Film,1
14384,Translux,2
12158,Transmission Pictures,1
61195,Transom Films,1
518,Transworld Pictures,1
1646,Trap-Two-Zero Productions,1
11953,Traveling Film Productions,1
39043,Traveling Picture Show Company (TPSC),1
46241,Traverse Media,1
11792,Tre Vänner Produktion AB,1
34782,Treasure Company,1
84,Tree Line Films,3
14580,Treehouse Pictures,4
69581,Tremendum Pictures,1
58637,Tremolo Productions,1
22621,Tres Tunas,1
1994,Tri Pictures,1
67778,Tri Vision Pictures,1
50914,Tri-State Pictures,1
559,TriStar Pictures,55
8609,TriStar Television,1
1307,Triangle Film Corporation,1
80386,Triangle Films,1
20670,Tribeca Film,1
11391,Tribeca Productions,14
68081,Tricastle,1
11801,Trigger Street Productions,3
33805,Triggerfish Animation,2
2231,Trilogy Entertainment Group,3
4063,Trimark Pictures,1
78218,Trinity Race,1
22299,Triple Ajaxxx,1
60954,Triple D Productions,1
53666,Triple Threat Talent,1
22902,Tripod Entertainment,1
14722,Triptych Pictures,1
4078,Triumph,1
23098,Triumph Films,1
60490,Triumphant Entertainment,1
3945,Triumphant Pictures,1
15462,Troika Pictures,1
3052,Troma Entertainment,3
10807,Troublemaker Studios,8
2227,True Grit Productions,1
3624,True Story Production,1
23276,Trumbull/Gruskoff Productions,1
53667,Trust Film Svenska,1
3935,Trust the Man LLC,1
19631,Truth Entertainment,1
379,Truth and Soul Pictures Inc,1
59346,Turbo Productions,1
662,Turman-Foster Company,2
90511,Turner Feature Animation,1
1765,Turner Pictures,1
6189,Turner Pictures (I),1
11749,Twentieth Century Fox Animation,11
306,Twentieth Century Fox Film Corporation,222
24245,Twentieth Century Fox Television,1
32545,Twenty Twenty Vision Filmproduktion GmbH,1
465,Twickenham Film Studios,1
57750,Twilight Productions,1
11344,Twin Bros. Productions,1
12881,Twin Engine Films,1
20899,Twins Financing,2
2061,Twisted Pictures,8
89626,Twitching Image Studio,1
19238,Two Brothers Productions,1
59462,Two Camels Films,1
52739,Two Flints,1
81140,Two Girls Productions,1
11046,Two Streets Entertainment,1
17049,Two Ton Films,2
3096,"Tyler Perry Company, The",2
2308,Type A Films,2
806,Téléfilm Canada,14
8453,Télévision Suisse-Romande (TSR),2
20448,U-Drive Productions,4
55991,U.K. Tax Credit,1
23932,UGC PH,2
135,UIP,1
565,UK Film & TV Production Company,1
2452,UK Film Council,36
987,USA Films,4
2320,UTV Motion Pictures,4
7739,UW3 Film Productions,1
7740,UW4 Productions,1
46108,Ubu Productions,1
93102,Uchovsky Fox,1
12548,Ufland,1
828,Ultra Films,1
8003,Ultravi Productions,1
19037,Umedia,4
13242,Unanimous Pictures,1
68373,Underdogg Entertainment,1
49326,Underground,1
45332,Underwater Productions,1
476,Underworld Entertainment,1
7736,Underworld Produktions GmbH,1
86116,Undisputed Cinema,1
58248,Unfaithful Filmproduktion GmbH & Co. KG,1
20377,Unfinished Films,1
38592,UniCredit Group,1
46957,Unification Church,1
13238,Unified Pictures,1
809,Union Générale Cinématographique,1
7248,Union Générale Cinématographique (UGC),2
30994,Union Générale Cinématographique (UGC),1
88607,Union Investment Partners,1
60746,Unique Features,1
77883,Unit Four,1
60,United Artists,75
8213,United Artists Corporation,2
26140,United Broadcasting Inc.,1
20290,United China Vision,1
8921,United Plankton Pictures,2
6292,Universal,4
5556,Universal Animation Studios,1
4285,Universal Cartoon Studios,1
69627,Universal City Studios,1
33,Universal Pictures,311
42,Universal Pictures Corporation,1
5726,Universal Pictures International (UPI),1
47046,Universal Pictures do Brasil,1
13,Universal Studios,7
20543,Universe Entertainment,2
12372,Universum Film (UFA),2
69292,Unstuck,1
52725,Untitled 03,1
47802,Untitled 13,1
46225,Untitled Entertainment,1
6724,Upload Films,1
3856,Upstairs Canada Productions,1
87838,Ursa Major Films LLC,1
38085,VBT Productions,1
21785,VCL Communications,1
10692,VH1 Television,1
10760,VIP 1 Medienfonds,1
36326,VIP 2 Medienfonds,1
3801,VIP 2 Medienfonds,2
827,VIP 3 Medienfonds,2
23238,VIP 4 Medienfonds,4
2116,VIP Medienfonds 4,2
23688,VMI Worldwide,1
4622,VN Productions,1
21849,Val D'Oro Entertainment,1
40367,Valencia Motion Pictures,1
61197,Valenti Entertainment,1
31833,Valentina Films,1
11533,Valhalla Motion Pictures,7
774,Valkyrie Films,1
3084,Vallelonga Productions,1
31302,Van Hoy/Knudsen Productions,1
81139,Vanguard Animation,1
614,Vanguard Films,4
795,Vans Off the Wall,1
15071,Variance Films,1
6024,Varsity Pictures,1
42119,Vast Entertainment,1
23420,Vaughn Productions,1
34381,Vedette Finance,2
8138,Vega Film,2
12170,Velocity Productions,1
3887,Velvet Steamroller Entertainment,1
50481,Vendian Entertainment,3
7460,Vendome Pictures,2
23291,Vendôme Production,1
20476,Vengeance Productions Pty. Ltd.,1
73316,Vengeance is Mine Productions,1
689,Ventanarosa Productions,2
20313,Venture Forth,2
64898,Veracity Productions,1
37765,Verdi Productions,1
22632,Verisimilitude,2
11564,Versus Entertainment,1
8531,Versátil Cinema,2
829,Vertigo Entertainment,16
10393,Vertigo Films,3
2756,Vertigo Productions,1
35249,Verve Pictures,1
79436,Very Special Projects,1
22211,Viacom Canada,1
